For M5|Adr   162|KD1       33      22.0 C  3 B06|Rf        2.00511 m   |HD          6.365 m   |                      | 
For M5|Adr   163|KD1       33      22.0 C  3 B06|Rf        2.00521 m   |HD          6.361 m   |                      | 
For M5|Adr   164|KD1       32      22.0 C  3 B06|Rb        0.51610 m   |HD          8.646 m   |                      | 
For M5|Adr   165|KD1       33      22.0 C    B06|                      |                      |Z         7.22629 m   | 
For M5|Adr   166|KD1       33      22.0 C  3 B06|Rb        0.09487 m   |HD         10.725 m   |                      | 
For M5|Adr   167|KD1       34      22.0 C  3 B06|Rf        1.92575 m   |HD          9.305 m   |                      | 
For M5|Adr   168|KD1       34      22.0 C  3 B06|Rf        1.92579 m   |HD          9.306 m   |                      | 
For M5|Adr   169|KD1       33      22.0 C  3 B06|Rb        0.09483 m   |HD         10.737 m   |                      | 
For M5|Adr   170|KD1       34      22.0 C    B06|                      |                      |Z         5.39538 m   | 
For M5|Adr   171|KD1       34      22.0 C  3 B06|Rb        0.26258 m   |HD         12.275 m   |                      | 
For M5|Adr   172|KD1       35      22.0 C  3 B06|Rf        2.41111 m   |HD         10.650 m   |                      | 
For M5|Adr   173|KD1       35      22.0 C  3 B06|Rf        2.41115 m   |HD         10.650 m   |                      | 
For M5|Adr   174|KD1       34      22.0 C  3 B06|Rb        0.26249 m   |HD         12.279 m   |                      | 
For M5|Adr   175|KD1       35      22.0 C    B06|                      |                      |Z         3.24678 m   | 
For M5|Adr   176|KD1       35      22.0 C  3 B06|Rb        0.45439 m   |HD          7.543 m   |                      | 
For M5|Adr   177|KD1       36      22.0 C  3 B06|Rf        2.39133 m   |HD         10.301 m   |                      | 
For M5|Adr   178|KD1       36      22.0 C  3 B06|Rf        2.39145 m   |HD         10.304 m   |                      | 
For M5|Adr   179|KD1       35      22.0 C  3 B06|Rb        0.45441 m   |HD          7.546 m   |                      | 
For M5|Adr   180|KD1       36      22.0 C    B06|                      |                      |Z         1.30979 m   | 
For M5|Adr   181|KD1       36      22.0 C  3 B06|Rb        0.38482 m   |HD          8.619 m   |                      | 
For M5|Adr   182|KD1       37      22.0 C  3 B06|Rf        1.84112 m   |HD          9.534 m   |                      | 
For M5|Adr   183|KD1       37      22.0 C  3 B06|Rf        1.84116 m   |HD          9.533 m   |                      | 
For M5|Adr   184|KD1       36      22.0 C  3 B06|Rb        0.38489 m   |HD          8.621 m   |                      | 
For M5|Adr   185|KD1       37      22.0 C    B06|                      |                      |Z        -0.14649 m   | 
For M5|Adr   186|KD1       37##### 22.0 C  3 B06|Rb        0.08756 m   |HD         30.737 m   |                      | 
For M5|Adr   187|KD1       38##### 22.0 C  3 B06|Rf        1.22482 m   |HD         28.436 m   |                      | 
For M5|Adr   188|KD1       38##### 22.0 C  3 B06|Rf        1.22478 m   |HD         28.458 m   |                      | 
For M5|Adr   189|KD1       37##### 22.0 C  3 B06|Rb        0.08831 m   |HD         30.632 m   |                      | 
For M5|Adr   190|KD1       38##### 22.0 C    B06|                      |                      |Z        -1.28336 m   | 
For M5|Adr   191|TO  Station repeated        B06|                      |                      |                      | 
For M5|Adr   192|KD1       37      22.0 C  3 B06|Rb        0.08832 m   |HD         30.637 m   |                      | 
For M5|Adr   193|KD1       38      22.0 C  3 B06|Rf        1.22480 m   |HD         28.420 m   |                      | 
For M5|Adr   194|KD1       38      22.0 C  3 B06|Rf        1.22484 m   |HD         28.455 m   |                      | 
For M5|Adr   195|KD1       37      22.0 C  3 B06|Rb        0.08829 m   |HD         30.631 m   |                      | 
For M5|Adr   196|KD1       38      22.0 C    B06|                      |                      |Z        -1.28301 m   | 
For M5|Adr   197|KD1       38##### 22.0 C  3 B06|Rb        1.30023 m   |HD         39.157 m   |                      | 
For M5|Adr   198|TO  Measurement repeated    B06|                      |                      |                      | 
For M5|Adr   199|KD1       38##### 22.0 C  3 B06|Rb        1.30027 m   |HD         39.177 m   |                      | 
For M5|Adr   200|KD1       39##### 22.0 C  3 B06|Rf        1.28758 m   |HD         42.488 m   |                      | 
For M5|Adr   201|KD1       39##### 22.0 C  3 B06|Rf        1.28778 m   |HD         42.464 m   |                      | 
For M5|Adr   202|KD1       38##### 22.0 C  3 B06|Rb        1.30050 m   |HD         39.162 m   |                      | 
For M5|Adr   203|KD1       39##### 22.0 C    B06|                      |                      |Z        -1.27031 m   | 
For M5|Adr   204|TO  Measurement repeated    B06|                      |                      |                      | 
For M5|Adr   205|KD1       38##### 22.0 C  3 B06|Rb        1.30012 m   |HD         39.181 m   |                      | 
For M5|Adr   206|KD1       39##### 22.0 C    B06|                      |                      |Z        -1.27049 m   | 
For M5|Adr   207|TO  Station repeated        B06|                      |                      |                      | 
For M5|Adr   208|KD1       38##### 22.0 C  3 B06|Rb        1.29999 m   |HD         39.161 m   |                      | 
For M5|Adr   209|KD1     AT09##### 22.0 C  3 B06|Rf        1.28758 m   |HD         42.503 m   |                      | 
For M5|Adr   210|KD1     AT09##### 22.0 C  3 B06|Rf        1.28773 m   |HD         42.497 m   |                      | 
For M5|Adr   211|KD1       38##### 22.0 C  3 B06|Rb        1.30068 m   |HD         39.163 m   |                      | 
For M5|Adr   212|KD1     AT09##### 22.0 C    B06|                      |                      |Z        -1.27033 m   | 
For M5|Adr   213|TO  Station repeated        B06|                      |                      |                      | 
For M5|Adr   214|KD1       38      22.0 C  3 B06|Rb        1.30052 m   |HD         39.156 m   |                      | 
For M5|Adr   215|KD1     AT09      22.0 C  3 B06|Rf        1.28762 m   |HD         42.483 m   |                      | 
For M5|Adr   216|KD1     AT09##### 22.0 C  3 B06|Rf        1.28747 m   |HD         42.475 m   |                      | 
For M5|Adr   217|TO  Measurement repeated    B06|                      |                      |                      | 
For M5|Adr   218|KD1     AT09      22.0 C  3 B06|Rf        1.28754 m   |HD         42.469 m   |                      | 
For M5|Adr   219|KD1       38      22.0 C  3 B06|Rb        11.30061 m   |HD         39.136 m   |                      | 
For M5|Adr   220|KD1     AT09      22.0 C    B06|                      |                      |Z        -1.27002 m   | 
For M5|Adr   221|KD1     AT09                B06|Sh       -1.27002 m   |dz        1.27002 m   |Z         0.00000 m   | 
For M5|Adr   222|KD2     AT09       36       B06|Db         899.34 m   |Df         901.04 m   |Z        -1.27002 m   | 
For M5|Adr   223|TO  End-Line                B06|                      |                      |                      | 
For M5|Adr   224|TO  Start-Line       BFFB   B07|                      |                      |                      | 
For M5|Adr   225|KD1     AT09                B07|                      |                      |Z         0.00000 m   | 
For M5|Adr   226|KD1     AT09##### 22.0 C  3 B07|Rb        1.11078 m   |HD         34.724 m   |                      | 
For M5|Adr   227|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   228|KD1     AT09##### 22.0 C  3 B07|Rb        1.11096 m   |HD         34.689 m   |                      | 
For M5|Adr   229|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   230|KD1     AT09##### 22.0 C  3 B07|Rb        1.11048 m   |HD         34.699 m   |                      | 
For M5|Adr   231|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   232|KD1     AT09##### 22.0 C  3 B07|Rb        1.11012 m   |HD         34.697 m   |                      | 
For M5|Adr   233|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   234|KD1     AT09##### 22.0 C  3 B07|Rb        1.10999 m   |HD         34.716 m   |                      | 
For M5|Adr   235|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   236|KD1     AT09##### 22.0 C  3 B07|Rb        1.10990 m   |HD         34.685 m   |                      | 
For M5|Adr   237|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   238|KD1     AT09##### 22.0 C  3 B07|Rb        1.11034 m   |HD         34.702 m   |                      | 
For M5|Adr   239|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   240|KD1     AT09##### 22.0 C  3 B07|Rb        1.11025 m   |HD         34.691 m   |                      | 
For M5|Adr   241|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   242|KD1     AT09##### 22.0 C  3 B07|Rb        1.10986 m   |HD         34.703 m   |                      | 
For M5|Adr   243|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   244|KD1     AT09##### 22.0 C  3 B07|Rb        1.11008 m   |HD         34.700 m   |                      | 
For M5|Adr   245|KD1        1##### 22.0 C  3 B07|Rf        1.21968 m   |HD         32.897 m   |                      | 
For M5|Adr   246|KD1        1##### 22.0 C  3 B07|Rf        1.22001 m   |HD         32.898 m   |                      | 
For M5|Adr   247|KD1     AT09##### 22.0 C  3 B07|Rb        1.10974 m   |HD         34.682 m   |                      | 
For M5|Adr   248|KD1        1##### 22.0 C    B07|                      |                      |Z        -0.10994 m   | 
For M5|Adr   249|TO  Station repeated        B07|                      |                      |                      | 
For M5|Adr   250|KD1     AT09##### 22.0 C  3 B07|Rb        1.11012 m   |HD         34.697 m   |                      | 
For M5|Adr   251|KD1        1##### 22.0 C  3 B07|Rf        1.22013 m   |HD         32.902 m   |                      | 
For M5|Adr   252|KD1        1##### 22.0 C  3 B07|Rf        1.21981 m   |HD         32.896 m   |                      | 
For M5|Adr   253|KD1     AT09##### 22.0 C  3 B07|Rb        1.11023 m   |HD         34.714 m   |                      | 
For M5|Adr   254|KD1        1##### 22.0 C    B07|                      |                      |Z        -0.10980 m   | 
For M5|Adr   255|TO  Station repeated        B07|                      |                      |                      | 
For M5|Adr   256|KD1     AT09##### 22.0 C  3 B07|Rb        1.11019 m   |HD         34.700 m   |                      | 
For M5|Adr   257|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   258|KD1     AT09##### 22.0 C  3 B07|Rb        1.08604 m   |HD         35.231 m   |                      | 
For M5|Adr   259|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   260|KD1     AT09##### 22.0 C  3 B07|Rb        1.08582 m   |HD         35.272 m   |                      | 
For M5|Adr   261|KD1        1##### 22.0 C  3 B07|Rf        1.20101 m   |HD         35.861 m   |                      | 
For M5|Adr   262|KD1        1##### 22.0 C  3 B07|Rf        1.20095 m   |HD         35.857 m   |                      | 
For M5|Adr   263|KD1     AT09##### 22.0 C  3 B07|Rb        1.08679 m   |HD         34.635 m   |                      | 
For M5|Adr   264|KD1        1##### 22.0 C    B07|                      |                      |Z        -0.11468 m   | 
For M5|Adr   265|TO  Station repeated        B07|                      |                      |                      | 
For M5|Adr   266|KD1     AT09##### 22.0 C  3 B07|Rb        1.08631 m   |HD         34.807 m   |                      | 
For M5|Adr   267|TO  Measurement repeated    B07|                      |                      |                      | 
For M5|Adr   268|KD1     AT09##### 22.0 C  3 B07|Rb        1.37440 m   |HD          7.652 m   |                      | 
For M5|Adr   269|TO  Measurement repeated    B07|                      |                      |                      | 
